"","y.pred.test.svm.prob",""
"1068",0.217425856312918,1
"1069",0.572895218982755,1
"1070",0.158757032185336,2
"1071",0.162991437649176,1
"1072",0.128392000800896,1
"1073",0.133031562670921,1
"1074",0.131383700553974,1
"1075",0.145791988140153,1
"1076",0.12718995210969,1
"1077",0.146783746401571,2
"1078",0.141793250699209,1
"1079",0.141559945389248,1
"1080",0.195168444483418,1
"1081",0.148242180949777,1
"1082",0.336106560616047,2
"1083",0.129537847213069,1
"1084",0.11724755133267,1
"1085",0.159736873918008,1
"1086",0.33292666863623,2
"1087",0.144327122101244,1
"1088",0.106858028414101,1
"1089",0.127265520830764,1
"1090",0.626456414941422,1
"1091",0.186564145899494,1
"1092",0.147973799663338,1
"1093",0.142074027453404,1
"1094",0.714774599087544,2
"1095",0.132284494919441,2
"1096",0.145657370968545,1
"1097",0.168995650514672,1
"1098",0.146233622070499,1
"1099",0.239547543508217,2
"1100",0.16902036887593,1
"1101",0.156861316870958,1
"1102",0.217425856312918,1
"1103",0.109858294488273,1
"1104",0.393079430197462,2
"1105",0.240098812952554,1
"1106",0.343965222006304,2
"1107",0.163126189290626,1
"1108",0.0986725677484197,1
"1109",0.128983720894806,1
"1110",0.806982037905174,2
"1111",0.141140730655244,1
"1112",0.33292666863623,1
"1113",0.118014778903576,1
"1114",0.285975947119628,1
"1115",0.304048384741182,1
"1116",0.160128287610933,1
"1117",0.572895218982755,2
"1118",0.162787202313058,1
"1119",0.240098812952554,2
"1120",0.144846761870168,2
"1121",0.124483050846992,1
"1122",0.143503690385119,1
"1123",0.166002344734891,1
"1124",0.394547963101823,1
"1125",0.281118524791243,2
"1126",0.13050825598094,1
"1127",0.276843980614777,1
"1128",0.140629538076369,1
"1129",0.549128455924427,2
"1130",0.143753710437745,1
"1131",0.806982037905174,2
"1132",0.11442453834604,2
"1133",0.131748866503465,1
"1134",0.806982037905174,1
"1135",0.222807928725709,1
"1136",0.205542301606642,1
"1137",0.131748866503465,1
"1138",0.138006509331806,2
"1139",0.158527900611596,1
"1140",0.252325309767903,1
"1141",0.211194993825224,1
"1142",0.162991437649176,1
"1143",0.0990213675249549,1
"1144",0.572895218982755,1
"1145",0.141140730655244,1
"1146",0.371358111660754,2
"1147",0.363437546453273,1
"1148",0.415618816245703,2
"1149",0.169083227336076,1
"1150",0.128662538236188,1
"1151",0.188090326779194,1
"1152",0.184398351375452,1
"1153",0.0983492250648028,1
"1154",0.37739762347785,1
"1155",0.127620569871342,1
"1156",0.626456414941422,1
"1157",0.806982037905174,2
"1158",0.134577597546717,1
"1159",0.178540334730706,1
"1160",0.460390606670177,1
"1161",0.118502538268636,1
"1162",0.136013798761285,2
"1163",0.113185316458681,1
"1164",0.12923126960729,1
"1165",0.485749721348725,2
"1166",0.264026600265537,2
"1167",0.142603469149924,1
"1168",0.142331425108417,1
"1169",0.682961405352828,2
"1170",0.806982037905174,1
"1171",0.168995650514672,1
"1172",0.163126189290626,1
"1173",0.116306779739031,1
"1174",0.104156247184775,1
"1175",0.184714703640649,2
"1176",0.109940276154945,1
"1177",0.186027876567972,2
"1178",0.122549875772476,1
"1179",0.578676990422119,2
"1180",0.114274068934562,1
"1181",0.132640482499859,1
"1182",0.145657370968545,1
"1183",0.485749721348725,2
"1184",0.233347225904094,1
"1185",0.394547963101823,2
"1186",0.16905157413276,1
"1187",0.806982037905174,2
"1188",0.535297056224409,2
"1189",0.186027876567972,1
"1190",0.233347225904094,1
"1191",0.169102736173607,1
"1192",0.549128455924427,1
"1193",0.169114361040886,1
"1194",0.163829285495081,2
"1195",0.304048384741182,1
"1196",0.578676990422119,2
"1197",0.357956192683993,1
"1198",0.156507378630288,2
"1199",0.122372008658787,1
"1200",0.135479623041096,2
"1201",0.133980068858856,1
"1202",0.127037204220556,1
"1203",0.572895218982755,1
"1204",0.442639538366646,2
"1205",0.148836169032892,1
"1206",0.169439777656367,1
"1207",0.131462358243497,1
"1208",0.101914532030734,1
"1209",0.124467217829202,1
"1210",0.138590282306806,1
"1211",0.186027876567972,2
"1212",0.626456414941422,2
"1213",0.281118524791243,2
"1214",0.145893038995663,1
"1215",0.148242180949777,2
"1216",0.130611171079794,1
"1217",0.178715852554218,1
"1218",0.104497380868176,1
"1219",0.806982037905174,2
"1220",0.11450158427867,2
"1221",0.626456414941422,1
"1222",0.211109530281666,1
"1223",0.150231392713057,1
"1224",0.28389218752671,1
"1225",0.233347225904094,1
"1226",0.176230255677929,1
"1227",0.131779182346788,1
"1228",0.124483050846992,1
"1229",0.242559345096015,1
"1230",0.415618816245703,1
"1231",0.114588478812611,1
"1232",0.164591618992427,1
"1233",0.1167305501065,1
"1234",0.105527867137718,1
"1235",0.428023180574443,1
"1236",0.10658672660712,1
"1237",0.153963991177756,1
"1238",0.169114361040886,1
"1239",0.281118524791243,2
"1240",0.133184714297256,1
"1241",0.142482143275178,1
"1242",0.529179358399665,2
"1243",0.127374206103338,1
"1244",0.128927688451472,1
"1245",0.806982037905174,1
"1246",0.714774599087544,2
"1247",0.120526093173014,1
"1248",0.391792468126315,1
"1249",0.158373179862438,1
"1250",0.139672552616318,1
"1251",0.233347225904094,1
"1252",0.682961405352828,2
"1253",0.714774599087544,1
"1254",0.128244057056187,1
"1255",0.30845324384465,1
"1256",0.129753969710199,1
"1257",0.139209680383388,1
"1258",0.246648091615766,1
"1259",0.140883839371755,2
"1260",0.485749721348725,1
"1261",0.186792708577609,2
"1262",0.123275628380605,1
"1263",0.112907134618317,1
"1264",0.142074027453404,1
"1265",0.438861795984266,1
"1266",0.146233622070499,2
"1267",0.572895218982755,2
"1268",0.153709397861826,1
"1269",0.572895218982755,1
"1270",0.169114361040886,2
"1271",0.210836002662881,1
"1272",0.186027876567972,2
"1273",0.626456414941422,1
"1274",0.210836002662881,1
"1275",0.536653049873784,2
"1276",0.184398351375452,1
"1277",0.127620569871342,1
"1278",0.186792708577609,1
"1279",0.113599496625118,1
"1280",0.129667791103989,1
"1281",0.136014508933059,1
"1282",0.714774599087544,2
"1283",0.0919037703343828,1
"1284",0.127859680513786,1
"1285",0.168996853766043,1
"1286",0.806982037905174,1
"1287",0.115480768939223,1
"1288",0.0984930502073753,1
"1289",0.181523823122724,1
"1290",0.158527900611596,1
"1291",0.169070161165344,1
"1292",0.128392000800896,1
"1293",0.136642283133687,1
"1294",0.130255280542849,1
"1295",0.13050825598094,1
"1296",0.211109530281666,2
"1297",0.143596130141958,1
"1298",0.125867325208177,1
"1299",0.134816962817136,1
"1300",0.156205926844745,1
"1301",0.181523823122724,1
"1302",0.169114361040886,1
"1303",0.682961405352828,2
"1304",0.186564145899494,1
"1305",0.169439777656367,2
"1306",0.113150826999352,1
"1307",0.119456148395695,1
"1308",0.114135407594036,1
"1309",0.535297056224409,1
"1310",0.40185501065082,1
"1311",0.0965834111246711,1
"1312",0.127620569871342,1
"1313",0.122966871718813,2
"1314",0.371358111660754,1
"1315",0.133721687358584,1
"1316",0.10658672660712,1
"1317",0.15960938772248,1
"1318",0.122679222090432,1
"1319",0.156640812506564,1
"1320",0.748130563321635,2
"1321",0.210836002662881,1
"1322",0.133184714297256,1
"1323",0.133622568041067,1
"1324",0.168982524587379,1
"1325",0.103867454535685,1
"1326",0.139615279757732,1
"1327",0.184398351375452,2
"1328",0.198101597668446,2
"1329",0.134540070800234,1
"1330",0.130958430895585,1
"1331",0.112205932242549,1
"1332",0.133442015212589,1
"1333",0.682961405352828,2
"1334",0.242559345096015,2
"1335",0.114374851408786,1
"1336",0.156205926844745,1
"1337",0.153709397861826,1
"1338",0.169114361040886,1
"1339",0.281118524791243,2
"1340",0.16062610985784,1
"1341",0.136425169792734,1
"1342",0.754082416256634,2
"1343",0.251801742149348,1
"1344",0.682961405352828,1
"1345",0.714774599087544,1
"1346",0.114413423668146,1
"1347",0.118965365853718,1
"1348",0.549128455924427,1
"1349",0.806982037905174,2
"1350",0.118735995559926,1
"1351",0.133184714297256,1
"1352",0.608681724124107,2
"1353",0.110286680354211,1
"1354",0.252325309767903,1
"1355",0.156436314042302,1
"1356",0.16902036887593,2
"1357",0.145657370968545,1
"1358",0.806982037905174,2
"1359",0.151129313199623,1
"1360",0.12413669052728,1
"1361",0.118539242025206,1
"1362",0.131503797188081,1
"1363",0.578676990422119,2
"1364",0.186027876567972,2
"1365",0.169114361040886,1
"1366",0.11450158427867,1
"1367",0.142331425108417,1
"1368",0.714774599087544,2
"1369",0.28389218752671,2
"1370",0.460390606670177,2
"1371",0.144370984831424,1
"1372",0.114135407594036,1
"1373",0.184398351375452,2
"1374",0.453152661811624,2
"1375",0.113505777445122,2
"1376",0.307020385211807,1
"1377",0.186027876567972,1
"1378",0.109160341872155,1
"1379",0.158317235402757,1
"1380",0.16902036887593,1
"1381",0.104156247184775,1
"1382",0.186027876567972,2
"1383",0.337488249623097,1
"1384",0.142331425108417,1
"1385",0.133227176395266,1
"1386",0.210836002662881,1
"1387",0.806982037905174,1
"1388",0.129380345438737,1
"1389",0.0990213675249549,1
"1390",0.13091721361129,1
"1391",0.806982037905174,2
"1392",0.58282249601877,2
"1393",0.169102736173607,1
"1394",0.806982037905174,2
"1395",0.13687094289884,1
"1396",0.578676990422119,1
"1397",0.318736285320567,1
"1398",0.217425856312918,1
"1399",0.626456414941422,2
"1400",0.133442015212589,1
"1401",0.128392000800896,1
"1402",0.158757032185336,1
"1403",0.127208920132429,1
"1404",0.131567679200678,1
"1405",0.14112256563458,1
"1406",0.28389218752671,1
"1407",0.714774599087544,1
"1408",0.164734862985131,1
"1409",0.154680525276204,1
"1410",0.157843729263255,1
"1411",0.112907134618317,1
"1412",0.118727764590122,1
"1413",0.555932621483796,2
"1414",0.128983720894806,1
"1415",0.160520451236934,1
"1416",0.33292666863623,1
"1417",0.153328041799235,1
"1418",0.143596130141958,1
"1419",0.131601340280351,1
"1420",0.138078878735076,1
"1421",0.118539242025206,1
"1422",0.188484342328382,1
"1423",0.806982037905174,2
"1424",0.159897942460633,1
"1425",0.116501126097237,1
"1426",0.230067956777383,1
"1427",0.158079667374894,1
"1428",0.16910708090211,1
"1429",0.216902299368038,2
"1430",0.169070161165344,1
"1431",0.51238222743689,2
"1432",0.169114361040886,1
"1433",0.179536678801454,1
"1434",0.394547963101823,1
"1435",0.142331425108417,1
"1436",0.105354460544457,1
"1437",0.271129000361994,1
"1438",0.133622568041067,1
"1439",0.13492945135897,1
"1440",0.453152661811624,1
"1441",0.184398351375452,1
"1442",0.682961405352828,2
"1443",0.131462358243497,1
"1444",0.119749084663038,1
"1445",0.806982037905174,2
"1446",0.28389218752671,1
"1447",0.141140730655244,1
"1448",0.714774599087544,2
"1449",0.188090326779194,1
"1450",0.112713726378168,1
"1451",0.806982037905174,2
"1452",0.120526093173014,1
"1453",0.157002241950358,1
"1454",0.168985452995995,1
"1455",0.145657370968545,1
"1456",0.127037204220556,1
"1457",0.368582709520104,1
"1458",0.1167305501065,1
"1459",0.178715852554218,1
"1460",0.11442453834604,1
"1461",0.118539242025206,1
"1462",0.240098812952554,1
"1463",0.135356102195287,1
"1464",0.131386726986945,1
"1465",0.122866851899092,1
"1466",0.112907134618317,1
"1467",0.101559353568018,1
"1468",0.682961405352828,2
"1469",0.146600451156166,1
"1470",0.129637944858193,1
"1471",0.281118524791243,2
"1472",0.129470406488369,1
"1473",0.806982037905174,1
"1474",0.714774599087544,1
"1475",0.128827504185343,1
"1476",0.578676990422119,2
"1477",0.147465762923461,1
"1478",0.128392000800896,1
"1479",0.626456414941422,2
"1480",0.806982037905174,1
"1481",0.106965764700403,1
"1482",0.169102736173607,2
"1483",0.175328224592206,1
"1484",0.154408055782518,1
"1485",0.202835292910856,1
"1486",0.415618816245703,1
"1487",0.806982037905174,2
"1488",0.161251495782793,1
"1489",0.391792468126315,1
"1490",0.117321935986998,1
"1491",0.162984777341262,2
"1492",0.136425169792734,1
"1493",0.132891757744051,1
"1494",0.169114361040886,2
"1495",0.118539242025206,1
"1496",0.124042577637561,1
"1497",0.114480357001546,1
"1498",0.164530821725611,1
"1499",0.168978959586734,1
"1500",0.256330700693254,2
"1501",0.112033190615601,1
"1502",0.240765580952467,1
"1503",0.142378217341529,1
"1504",0.249194479046732,1
"1505",0.281118524791243,2
"1506",0.14815388221198,1
"1507",0.147981752185742,1
"1508",0.206213263677608,1
"1509",0.262806389143635,1
"1510",0.12376342818098,1
"1511",0.235880200675439,1
"1512",0.682961405352828,2
"1513",0.608681724124107,1
"1514",0.246648091615766,1
"1515",0.169070161165344,1
"1516",0.170839431355234,1
"1517",0.503692386805349,2
"1518",0.200050880314148,1
"1519",0.195862519020308,1
"1520",0.394547963101823,1
"1521",0.806982037905174,1
"1522",0.19702719974306,1
"1523",0.184398351375452,1
"1524",0.578676990422119,1
"1525",0.116752275768989,1
"1526",0.131966564025336,1
"1527",0.133227176395266,1
"1528",0.217425856312918,2
"1529",0.104826709063175,2
"1530",0.181523823122724,1
"1531",0.281118524791243,2
"1532",0.145657370968545,1
"1533",0.127643951575268,1
"1534",0.184714703640649,1
"1535",0.714774599087544,1
"1536",0.271129000361994,1
"1537",0.168985452995995,1
"1538",0.217425856312918,2
"1539",0.111516033096885,1
"1540",0.186027876567972,1
"1541",0.149943649720484,1
"1542",0.122549875772476,1
"1543",0.169042860361575,1
"1544",0.682961405352828,2
"1545",0.460390606670177,1
"1546",0.28389218752671,2
"1547",0.748130563321635,2
"1548",0.10743691845888,1
"1549",0.494441327121152,1
"1550",0.210836002662881,1
"1551",0.105639595983895,1
"1552",0.144370984831424,2
"1553",0.120313024262138,1
"1554",0.184398351375452,2
"1555",0.124483050846992,1
"1556",0.415618816245703,2
"1557",0.103188431490047,1
"1558",0.806982037905174,2
"1559",0.143797748691205,2
"1560",0.217425856312918,2
"1561",0.382400533859031,1
"1562",0.118502538268636,1
"1563",0.129537847213069,1
"1564",0.137122764997152,1
"1565",0.142074027453404,1
"1566",0.202880989597554,1
"1567",0.119456148395695,1
"1568",0.256330700693254,1
"1569",0.555932621483796,2
"1570",0.135491359454314,1
"1571",0.156205926844745,1
"1572",0.535297056224409,1
"1573",0.14815388221198,1
"1574",0.169102736173607,2
"1575",0.133031562670921,1
"1576",0.130939168786708,1
"1577",0.213679823694988,1
"1578",0.612352965695228,1
"1579",0.136782801876187,1
"1580",0.806982037905174,1
"1581",0.131962813324168,1
"1582",0.190444894319725,1
"1583",0.129976742457522,1
"1584",0.750819244243803,1
"1585",0.162984777341262,2
"1586",0.128772006123289,1
"1587",0.14815388221198,1
"1588",0.128050053571102,1
"1589",0.195862519020308,1
"1590",0.217425856312918,1
"1591",0.134879496654542,1
"1592",0.682961405352828,2
"1593",0.196162813848238,1
"1594",0.304048384741182,1
"1595",0.16902036887593,1
"1596",0.184714703640649,1
"1597",0.144370984831424,1
"1598",0.118502538268636,1
"1599",0.714774599087544,1
"1600",0.171100792098313,2
"1601",0.134879496654542,1
"1602",0.156436314042302,1
"1603",0.210836002662881,1
"1604",0.202880989597554,1
"1605",0.134445522144027,1
"1606",0.129976742457522,1
"1607",0.109702564475806,1
"1608",0.169070161165344,2
"1609",0.194533267176773,2
"1610",0.1167305501065,1
"1611",0.682961405352828,1
"1612",0.213679823694988,1
"1613",0.682961405352828,2
"1614",0.143351240372986,1
"1615",0.125867325208177,1
"1616",0.139686951571468,1
"1617",0.115480768939223,1
"1618",0.806982037905174,2
"1619",0.135479623041096,1
"1620",0.110369549879602,1
"1621",0.175328224592206,1
"1622",0.120531936859416,1
"1623",0.51238222743689,2
"1624",0.608681724124107,2
"1625",0.217425856312918,2
"1626",0.156216554550625,1
"1627",0.138799444704887,1
"1628",0.186792708577609,1
"1629",0.472179420096694,1
"1630",0.10658672660712,1
"1631",0.281118524791243,1
"1632",0.111471160261783,1
"1633",0.460390606670177,2
"1634",0.460390606670177,2
"1635",0.145657370968545,1
"1636",0.754082416256634,2
"1637",0.140581287277877,1
"1638",0.806982037905174,2
"1639",0.138918502118525,1
"1640",0.806982037905174,2
"1641",0.535297056224409,2
"1642",0.169114361040886,1
"1643",0.186027876567972,2
"1644",0.145610266652639,1
"1645",0.154680525276204,1
"1646",0.124808677143921,1
"1647",0.118690797478981,1
"1648",0.133184714297256,1
"1649",0.136425169792734,1
"1650",0.58282249601877,2
"1651",0.535297056224409,2
"1652",0.20072943502118,2
"1653",0.169134035076458,1
"1654",0.134074975358309,1
"1655",0.186027876567972,2
"1656",0.124133367964066,1
"1657",0.169102736173607,2
"1658",0.169070161165344,1
"1659",0.220325194914617,1
"1660",0.156861316870958,2
"1661",0.806982037905174,2
"1662",0.156205926844745,1
"1663",0.119605213743569,1
"1664",0.186792708577609,1
"1665",0.176773158309871,2
"1666",0.134879496654542,1
"1667",0.146227418888572,1
"1668",0.304048384741182,2
"1669",0.118539242025206,1
"1670",0.806982037905174,2
"1671",0.682961405352828,1
"1672",0.104622469266197,1
"1673",0.806982037905174,2
"1674",0.210836002662881,1
"1675",0.169114361040886,1
"1676",0.184714703640649,1
"1677",0.145559982387742,1
"1678",0.535297056224409,1
"1679",0.141388375805905,1
"1680",0.154680525276204,1
"1681",0.169134035076458,2
"1682",0.123271061112761,1
"1683",0.144370984831424,1
"1684",0.131832773552215,1
"1685",0.124483050846992,1
"1686",0.169070161165344,1
"1687",0.529179358399665,2
"1688",0.127691917952648,1
"1689",0.131783024968725,1
"1690",0.138104320850224,1
"1691",0.12376342818098,1
"1692",0.157038113694161,1
"1693",0.159736873918008,1
"1694",0.132252759482306,1
"1695",0.122865123525665,1
"1696",0.134683114150888,2
"1697",0.535297056224409,2
"1698",0.116501126097237,1
"1699",0.806982037905174,2
"1700",0.485749721348725,1
"1701",0.154273932942344,1
"1702",0.127374206103338,1
"1703",0.134074975358309,1
"1704",0.169114361040886,1
"1705",0.334001370514743,1
"1706",0.184917355718891,1
"1707",0.217425856312918,1
"1708",0.169134035076458,2
"1709",0.143596130141958,1
"1710",0.163829285495081,1
"1711",0.175691269420799,2
"1712",0.806982037905174,1
"1713",0.188082516440561,1
"1714",0.555932621483796,1
"1715",0.154680525276204,1
"1716",0.162864814567219,1
"1717",0.415618816245703,2
"1718",0.453152661811624,2
"1719",0.184398351375452,2
"1720",0.806982037905174,2
"1721",0.806982037905174,2
"1722",0.1323283248259,1
"1723",0.117701753875429,1
"1724",0.748130563321635,1
"1725",0.104098914311009,1
"1726",0.155657441634807,1
"1727",0.114413423668146,1
"1728",0.503692386805349,2
"1729",0.127042496885288,1
"1730",0.0885297575817615,2
"1731",0.156205926844745,1
"1732",0.116864536201072,1
"1733",0.608681724124107,1
"1734",0.142925235813886,1
"1735",0.188082516440561,1
"1736",0.180848115333963,1
"1737",0.168995879548557,1
"1738",0.134871427468232,1
"1739",0.110696490206867,1
"1740",0.139615279757732,1
"1741",0.806982037905174,2
"1742",0.169114361040886,1
"1743",0.572895218982755,1
"1744",0.806982037905174,2
"1745",0.106242543128874,1
"1746",0.104453560436872,1
"1747",0.535297056224409,1
"1748",0.217425856312918,1
"1749",0.128392000800896,1
"1750",0.183535048090377,2
"1751",0.131962813324168,1
"1752",0.183895116302026,1
"1753",0.318736285320567,2
"1754",0.132060358934943,1
"1755",0.284774624186031,1
"1756",0.138006509331806,1
"1757",0.127374206103338,2
"1758",0.28389218752671,2
